1486495790.76,50.2,0.46,0,0
1486495793.22,50.2,0.46,0,0
1486495795.69,50.2,0.46,0,0
1486495798.17,50.2,0.46,0,0
1486495800.63,50.2,0.47,0,0
1486495803.11,50.2,0.47,0,0
1486495805.57,50.2,0.46,0,0
1486495808.05,50.2,0.46,0,0
1486495810.51,50.2,0.46,0,0
1486495812.99,50.2,0.45,0,0
1486495815.46,50.2,0.45,0,0
1486495817.93,50.2,0.45,0,0
1486495820.40,50.2,0.45,0,0
1486495822.86,50.2,0.45,0,0
1486495825.34,50.2,0.45,0,0
1486495827.81,50.2,0.45,0,0
1486495830.28,50.2,0.45,0,0
1486495832.75,50.2,0.44,0,0
1486495835.22,50.2,0.44,0,0
1486495837.69,50.2,0.43,0,0
1486495840.16,50.2,0.43,0,0
1486495842.63,50.2,0.43,0,0
1486495845.10,50.2,0.44,0,0
1486495847.57,50.2,0.44,0,0
1486495850.04,50.2,0.45,0,0
1486495852.51,50.2,0.45,0,0
1486495854.98,50.2,0.45,0,0
1486495857.46,50.2,0.45,0,0
1486495859.92,50.2,0.44,0,0
1486495862.40,50.2,0.43,0,0
1486495864.86,50.2,0.43,0,0
1486495867.34,50.2,0.43,0,0
1486495869.81,50.2,0.43,0,0
1486495872.27,50.2,0.43,0,0
1486495874.75,50.2,0.43,0,0
1486495877.21,50.2,0.43,0,0
1486495879.69,50.2,0.43,0,0
1486495882.15,50.2,0.43,0,0
1486495884.63,50.2,0.44,0,0
1486495887.10,50.2,0.45,0,0
1486495889.57,50.2,0.45,0,0
1486495892.04,50.2,0.45,0,0
1486495894.50,50.2,0.46,0,0
1486495896.98,50.2,0.46,0,0
1486495899.45,50.2,0.45,0,0
1486495901.92,50.2,0.45,0,0
1486495904.39,50.2,0.45,0,0
1486495906.86,50.2,0.45,0,0
1486495909.33,50.2,0.45,0,0
1486495911.80,50.2,0.45,0,0
1486495914.27,50.2,0.44,0,0
1486495916.75,50.2,0.44,0,0
1486495919.21,50.2,0.43,0,0
1486495921.68,50.2,0.43,0,0
1486495924.15,50.2,0.42,0,0
1486495926.62,50.2,0.42,0,0
1486495929.09,50.2,0.42,0,0
1486495931.56,50.2,0.43,0,0
1486495934.04,50.2,0.44,0,0
1486495936.50,50.2,0.44,0,0
1486495938.98,50.2,0.44,0,0
1486495941.44,50.2,0.44,0,0
1486495943.91,50.2,0.44,0,0
1486495946.39,50.2,0.44,0,0
1486495948.85,50.2,0.44,0,0
1486495951.33,50.2,0.43,0,0
1486495953.79,50.2,0.43,0,0
1486495956.27,50.2,0.42,0,0
1486495958.74,50.2,0.42,0,0
1486495961.21,50.2,0.42,0,0
1486495963.68,50.2,0.42,0,0
1486495966.15,50.2,0.42,0,0
1486495968.62,50.2,0.42,0,0
1486495971.09,50.2,0.42,0,0
1486495973.56,50.2,0.42,0,0
1486495976.03,50.2,0.43,0,0
1486495978.50,50.2,0.43,0,0
1486495980.97,50.2,0.43,0,0
1486495983.44,50.2,0.44,0,0
1486495985.91,50.2,0.44,0,0
1486495988.38,50.2,0.44,0,0
1486495990.85,50.2,0.45,0,0
1486495993.32,50.2,0.45,0,0
1486495995.79,50.2,0.44,0,0
1486495998.26,50.2,0.43,0,0
1486496000.73,50.2,0.43,0,0
1486496003.20,50.2,0.42,0,0
1486496005.68,50.2,0.42,0,0
1486496008.14,50.2,0.42,0,0
1486496010.62,50.2,0.42,0,0
1486496013.08,50.2,0.42,0,0
1486496015.56,50.2,0.42,0,0
1486496018.03,50.2,0.42,0,0
1486496020.49,50.2,0.41,0,0
1486496022.97,50.2,0.41,0,0
1486496025.43,50.2,0.41,0,0
1486496027.91,50.2,0.42,0,0
1486496030.38,50.2,0.42,0,0
1486496032.85,50.2,0.42,0,0
1486496035.32,50.2,0.43,0,0
1486496037.79,50.2,0.44,0,0
1486496040.26,50.2,0.43,0,0
1486496042.72,50.2,0.43,0,0
1486496045.20,50.2,0.43,0,0
1486496047.67,50.2,0.43,0,0
1486496050.14,50.2,0.42,0,0
1486496052.61,50.2,0.42,0,0
1486496055.08,50.2,0.42,0,0
1486496057.55,50.2,0.42,0,0
1486496060.02,50.2,0.42,0,0
1486496062.49,50.2,0.42,0,0
1486496064.97,50.2,0.42,0,0
1486496067.43,50.2,0.42,0,0
1486496069.90,50.2,0.41,0,0
1486496072.37,50.2,0.41,0,0
1486496074.84,50.2,0.41,0,0
1486496077.32,50.2,0.4,0,0
1486496079.78,50.2,0.4,0,0
1486496082.26,50.2,0.39,0,0
1486496084.72,50.2,0.39,0,0
1486496087.20,50.2,0.39,0,0
1486496089.67,50.2,0.39,0,0
1486496092.13,50.2,0.4,0,0
1486496094.61,50.2,0.4,0,0
1486496097.07,50.2,0.41,0,0
1486496099.55,50.2,0.41,0,0
1486496102.02,50.2,0.41,0,0
1486496104.49,50.2,0.41,0,0
1486496106.96,50.2,0.41,0,0
1486496109.43,50.2,0.41,0,0
1486496111.90,50.2,0.41,0,0
1486496114.37,50.2,0.41,0,0
1486496116.84,50.2,0.41,0,0
1486496119.31,50.2,0.41,0,0
1486496121.78,50.2,0.41,0,0
1486496124.25,50.2,0.41,0,0
1486496126.72,50.2,0.41,0,0
1486496129.19,50.2,0.41,0,0
1486496131.66,50.2,0.41,0,0
1486496134.13,50.2,0.41,0,0
1486496136.60,50.2,0.41,0,0
1486496139.07,50.2,0.41,0,0
1486496141.54,50.2,0.42,0,0
1486496144.01,50.2,0.42,0,0
1486496146.48,50.2,0.42,0,0
1486496148.95,50.2,0.42,0,0
1486496151.42,50.2,0.42,0,0
1486496153.90,50.2,0.43,0,0
1486496156.36,50.2,0.42,0,0
1486496158.84,50.2,0.41,0,0
1486496161.30,50.2,0.41,0,0
1486496163.78,50.2,0.41,0,0
1486496166.25,50.2,0.4,0,0
1486496168.71,50.2,0.4,0,0
1486496171.19,50.2,0.4,0,0
1486496173.65,50.2,0.4,0,0
1486496176.13,50.2,0.4,0,0
1486496178.60,50.2,0.41,0,0
1486496181.07,50.2,0.41,0,0
1486496183.54,50.2,0.41,0,0
1486496186.01,50.2,0.41,0,0
1486496188.48,50.2,0.41,0,0
1486496190.95,50.2,0.41,0,0
1486496193.42,50.2,0.41,0,0
1486496195.89,50.2,0.41,0,0
1486496198.36,50.2,0.41,0,0
1486496200.83,50.2,0.41,0,0
1486496203.30,50.2,0.41,0,0
1486496205.77,50.2,0.4,0,0
1486496208.25,50.2,0.4,0,0
1486496210.71,50.2,0.4,0,0
1486496213.19,50.2,0.39,0,0
1486496215.65,50.2,0.39,0,0
1486496218.12,50.2,0.4,0,0
1486496220.60,50.2,0.4,0,0
1486496223.06,50.2,0.4,0,0
1486496225.54,50.2,0.4,0,0
1486496228.00,50.2,0.4,0,0
1486496230.48,50.2,0.4,0,0
1486496232.94,50.2,0.4,0,0
1486496235.42,50.2,0.39,0,0
1486496237.89,50.2,0.39,0,0
1486496240.35,50.2,0.39,0,0
1486496242.83,50.2,0.39,0,0
1486496245.29,50.2,0.39,0,0
1486496247.77,50.2,0.39,0,0
1486496250.24,50.2,0.39,0,0
1486496252.71,50.2,0.39,0,0
1486496255.18,50.2,0.39,0,0
1486496257.65,50.2,0.39,0,0
1486496260.12,50.2,0.4,0,0
1486496262.59,50.2,0.4,0,0
1486496265.06,50.2,0.4,0,0
1486496267.53,50.2,0.4,0,0
1486496270.00,50.2,0.39,0,0
1486496272.47,50.2,0.39,0,0
1486496274.94,50.2,0.38,0,0
1486496277.41,50.2,0.38,0,0
1486496279.88,50.2,0.38,0,0
1486496282.35,50.2,0.38,0,0
1486496284.83,50.2,0.38,0,0
1486496287.29,50.2,0.38,0,0
1486496289.76,50.2,0.39,0,0
1486496292.24,50.2,0.39,0,0
1486496294.70,50.2,0.39,0,0
1486496297.18,50.3,0.38,0,0
1486496299.64,50.3,0.38,0,0
1486496302.12,50.3,0.38,0,0
1486496304.58,50.3,0.38,0,0
1486496307.06,50.2,0.39,0,0
1486496309.53,50.2,0.39,0,0
1486496312.00,50.2,0.39,0,0
1486496314.47,50.2,0.39,0,0
1486496316.93,50.2,0.39,0,0
1486496319.41,50.2,0.39,0,0
1486496321.88,50.2,0.39,0,0
1486496324.35,50.2,0.39,0,0
1486496326.82,50.2,0.39,0,0
1486496329.29,50.2,0.39,0,0
1486496331.76,50.2,0.39,0,0
1486496334.23,50.2,0.39,0,0
1486496336.70,50.3,0.38,0,0
1486496339.17,50.3,0.38,0,0
1486496341.64,50.2,0.38,0,0
1486496344.11,50.2,0.38,0,0
1486496346.58,50.2,0.38,0,0
1486496349.05,50.2,0.38,0,0
1486496351.52,50.2,0.38,0,0
1486496353.99,50.2,0.37,0,0
1486496356.47,50.2,0.37,0,0
1486496358.93,50.2,0.37,0,0
1486496361.41,50.2,0.37,0,0
1486496363.87,50.2,0.38,0,0
1486496366.34,50.2,0.38,0,0
1486496368.81,50.2,0.38,0,0
1486496371.28,50.2,0.38,0,0
1486496373.76,50.3,0.38,0,0
1486496376.22,50.3,0.38,0,0
1486496378.70,50.2,0.38,0,0
1486496381.16,50.2,0.38,0,0
1486496383.64,50.3,0.38,0,0
1486496386.11,50.3,0.38,0,0
1486496388.57,50.3,0.38,0,0
1486496391.05,50.3,0.38,0,0
1486496393.51,50.3,0.38,0,0
1486496395.99,50.3,0.38,0,0
1486496398.46,50.3,0.38,0,0
1486496400.93,50.3,0.38,0,0
1486496403.40,50.3,0.38,0,0
1486496405.87,50.3,0.39,0,0
1486496408.34,50.3,0.39,0,0
1486496410.81,50.3,0.39,0,0
1486496413.28,50.3,0.38,0,0
1486496415.75,50.3,0.38,0,0
1486496418.22,50.3,0.38,0,0
1486496420.69,50.3,0.38,0,0
1486496423.16,50.2,0.37,0,0
1486496425.63,50.2,0.37,0,0
1486496428.11,50.3,0.37,0,0
1486496430.57,50.3,0.37,0,0
1486496433.05,50.3,0.37,0,0
1486496435.51,50.3,0.38,0,0
1486496437.98,50.3,0.38,0,0
1486496440.46,50.3,0.39,0,0
1486496442.92,50.3,0.39,0,0
1486496445.40,50.3,0.38,0,0
1486496447.86,50.3,0.38,0,0
1486496450.34,50.3,0.37,0,0
1486496452.80,50.3,0.36,0,0
1486496455.28,50.3,0.36,0,0
1486496457.75,50.3,0.36,0,0
1486496460.22,50.3,0.35,0,0
1486496462.69,50.3,0.35,0,0
1486496465.15,50.3,0.35,0,0
1486496467.63,50.3,0.35,0,0
1486496470.10,50.3,0.35,0,0
1486496472.57,50.3,0.35,0,0
1486496475.04,50.3,0.35,0,0
1486496477.51,50.3,0.35,0,0
1486496479.98,50.3,0.36,0,0
1486496482.45,50.3,0.36,0,0
1486496484.92,50.3,0.37,0,0
1486496487.39,50.3,0.37,0,0
1486496489.86,50.3,0.37,0,0
1486496492.33,50.3,0.37,0,0
1486496494.80,50.3,0.38,0,0
1486496497.27,50.3,0.38,0,0
1486496499.74,50.3,0.38,0,0
1486496502.21,50.3,0.37,0,0
1486496504.69,50.3,0.37,0,0
1486496507.15,50.3,0.37,0,0
1486496509.63,50.3,0.37,0,0
1486496512.09,50.3,0.37,0,0
1486496514.56,50.3,0.37,0,0
1486496517.04,50.3,0.38,0,0
1486496519.50,50.3,0.39,0,0
1486496521.98,50.3,0.39,0,0
1486496524.44,50.3,0.4,0,0
1486496526.92,50.3,0.4,0,0
1486496529.39,50.3,0.39,0,0
1486496531.86,50.3,0.39,0,0
1486496534.33,50.3,0.39,0,0
1486496536.79,50.3,0.39,0,0
1486496539.27,50.3,0.38,0,0
1486496541.74,50.3,0.38,0,0
1486496544.21,50.3,0.37,0,0
1486496546.68,50.3,0.37,0,0
1486496549.15,50.3,0.37,0,0
1486496551.62,50.3,0.37,0,0
1486496554.09,50.3,0.37,0,0
1486496556.56,50.3,0.36,0,0
1486496559.04,50.3,0.36,0,0
1486496561.50,50.3,0.36,0,0
1486496563.97,50.3,0.36,0,0
1486496566.44,50.3,0.36,0,0
1486496568.91,50.3,0.36,0,0
1486496571.38,50.3,0.36,0,0
1486496573.85,50.3,0.36,0,0
1486496576.33,50.3,0.36,0,0
1486496578.79,50.3,0.36,0,0
1486496581.27,50.3,0.36,0,0
1486496583.73,50.3,0.36,0,0
1486496586.20,50.3,0.35,0,0
1486496588.68,50.3,0.35,0,0
1486496591.14,50.3,0.36,0,0
1486496593.62,50.3,0.37,0,0
1486496596.08,50.3,0.38,0,0
1486496598.56,50.3,0.39,0,0
1486496601.03,50.3,0.39,0,0
1486496603.50,50.3,0.39,0,0
1486496605.97,50.3,0.39,0,0
1486496608.44,50.3,0.39,0,0
1486496610.91,50.3,0.39,0,0
1486496613.38,50.3,0.38,0,0
1486496615.85,50.3,0.38,0,0
1486496618.32,50.3,0.38,0,0
1486496620.79,50.3,0.37,0,0
1486496623.26,50.3,0.37,0,0
1486496625.73,50.3,0.36,0,0
1486496628.20,50.3,0.36,0,0
1486496630.67,50.3,0.36,0,0
1486496633.14,50.3,0.36,0,0
1486496635.61,50.3,0.36,0,0
1486496638.08,50.3,0.36,0,0
1486496640.55,50.3,0.36,0,0
1486496643.02,50.3,0.36,0,0
1486496645.49,50.3,0.36,0,0
1486496647.97,50.3,0.36,0,0
1486496650.43,50.3,0.36,0,0
1486496652.91,50.3,0.36,0,0
1486496655.37,50.3,0.36,0,0
1486496657.85,50.3,0.36,0,0
1486496660.32,50.3,0.36,0,0
1486496662.78,50.3,0.36,0,0
1486496665.26,50.3,0.35,0,0
1486496667.72,50.3,0.35,0,0
1486496670.20,50.3,0.35,0,0
1486496672.66,50.3,0.35,0,0
1486496675.14,50.3,0.34,0,0
1486496677.61,50.3,0.34,0,0
1486496680.08,50.3,0.34,0,0
1486496682.55,50.3,0.34,0,0
1486496685.01,50.3,0.34,0,0
1486496687.49,50.3,0.35,0,0
1486496689.96,50.3,0.35,0,0
1486496692.43,50.3,0.35,0,0
1486496694.90,50.3,0.35,0,0
1486496697.37,50.3,0.36,0,0
1486496699.84,50.3,0.36,0,0
1486496702.31,50.3,0.37,0,0
1486496704.78,50.3,0.37,0,0
1486496707.26,50.3,0.36,0,0
1486496709.72,50.3,0.36,0,0
1486496712.19,50.3,0.36,0,0
1486496714.66,50.3,0.36,0,0
1486496717.13,50.3,0.36,0,0
1486496719.60,50.3,0.36,0,0
1486496722.07,50.3,0.36,0,0
1486496724.55,50.3,0.36,0,0
1486496727.01,50.3,0.36,0,0
1486496729.49,50.3,0.35,0,0
1486496731.96,50.3,0.35,0,0
1486496734.42,50.3,0.34,0,0
1486496736.90,50.3,0.34,0,0
1486496739.36,50.3,0.34,0,0
1486496741.84,50.3,0.35,0,0
1486496744.30,50.3,0.35,0,0
1486496746.78,50.3,0.35,0,0
1486496749.25,50.3,0.35,0,0
1486496751.72,50.3,0.35,0,0
1486496754.19,50.3,0.35,0,0
1486496756.66,50.3,0.34,0,0
1486496759.13,50.3,0.34,0,0
1486496761.60,50.3,0.34,0,0
1486496764.07,50.3,0.34,0,0
1486496766.54,50.3,0.34,0,0
1486496769.01,50.3,0.34,0,0
1486496771.48,50.3,0.34,0,0
1486496773.95,50.3,0.34,0,0
1486496776.42,50.3,0.34,0,0
1486496778.90,50.3,0.35,0,0
1486496781.36,50.3,0.35,0,0
1486496783.83,50.3,0.35,0,0
1486496786.30,50.3,0.35,0,0
1486496788.77,50.3,0.34,0,0
1486496791.24,50.3,0.34,0,0
1486496793.71,50.3,0.34,0,0
1486496796.19,50.3,0.34,0,0
1486496798.65,50.3,0.34,0,0
1486496801.13,50.3,0.34,0,0
1486496803.59,50.3,0.34,0,0
1486496806.07,50.3,0.35,0,0
1486496808.54,50.3,0.35,0,0
1486496811.00,50.3,0.36,0,0
1486496813.48,50.3,0.36,0,0
1486496815.94,50.3,0.36,0,0
1486496818.42,50.3,0.36,0,0
1486496820.89,50.3,0.36,0,0
1486496823.36,50.3,0.36,0,0
1486496825.83,50.3,0.36,0,0
1486496828.30,50.3,0.36,0,0
1486496830.77,50.3,0.36,0,0
1486496833.24,50.3,0.36,0,0
1486496835.71,50.3,0.36,0,0
1486496838.18,50.3,0.36,0,0
1486496840.65,50.3,0.36,0,0
1486496843.12,50.3,0.36,0,0
1486496845.59,50.3,0.36,0,0
1486496848.06,50.3,0.35,0,0
1486496850.54,50.3,0.35,0,0
1486496853.00,50.3,0.35,0,0
1486496855.48,50.3,0.35,0,0
1486496857.94,50.3,0.35,0,0
1486496860.41,50.3,0.35,0,0
1486496862.88,50.3,0.36,0,0
1486496865.35,50.3,0.36,0,0
1486496867.83,50.3,0.36,0,0
1486496870.29,50.3,0.36,0,0
1486496872.77,50.3,0.35,0,0
1486496875.23,50.3,0.35,0,0
1486496877.71,50.3,0.34,0,0
1486496880.18,50.3,0.34,0,0
1486496882.64,50.3,0.34,0,0
1486496885.12,50.3,0.34,0,0
1486496887.58,50.3,0.34,0,0
1486496890.06,50.3,0.33,0,0
1486496892.53,50.3,0.33,0,0
1486496895.00,50.3,0.33,0,0
1486496897.47,50.3,0.33,0,0
1486496899.94,50.3,0.34,0,0
1486496902.41,50.3,0.34,0,0
1486496904.88,50.3,0.34,0,0
1486496907.35,50.3,0.35,0,0
1486496909.82,50.3,0.36,0,0
1486496912.29,50.3,0.36,0,0
1486496914.76,50.3,0.36,0,0
1486496917.23,50.3,0.36,0,0
1486496919.70,50.3,0.36,0,0
1486496922.17,50.3,0.36,0,0
1486496924.64,50.3,0.36,0,0
1486496927.12,50.3,0.36,0,0
1486496929.58,50.3,0.36,0,0
1486496932.05,50.3,0.36,0,0
1486496934.52,50.3,0.36,0,0
1486496936.99,50.3,0.36,0,0
1486496939.47,50.3,0.36,0,0
1486496941.93,50.3,0.36,0,0
1486496944.41,50.3,0.36,0,0
1486496946.87,50.3,0.36,0,0
1486496949.35,50.3,0.36,0,0
1486496951.82,50.3,0.36,0,0
1486496954.29,50.3,0.36,0,0
1486496956.76,50.3,0.35,0,0
1486496959.22,50.3,0.35,0,0
1486496961.70,50.3,0.35,0,0
1486496964.17,50.3,0.35,0,0
1486496966.64,50.3,0.35,0,0
1486496969.11,50.3,0.34,0,0
1486496971.58,50.3,0.34,0,0
1486496974.05,50.3,0.34,0,0
1486496976.52,50.3,0.34,0,0
1486496978.99,50.3,0.34,0,0
1486496981.46,50.3,0.35,0,0
1486496983.93,50.3,0.35,0,0
1486496986.40,50.3,0.35,0,0
1486496988.87,50.3,0.35,0,0
1486496991.34,50.3,0.35,0,0
1486496993.81,50.3,0.35,0,0
1486496996.28,50.3,0.34,0,0
1486496998.76,50.3,0.34,0,0
1486497001.22,50.3,0.34,0,0
1486497003.70,50.3,0.34,0,0
1486497006.16,50.3,0.33,0,0
1486497008.63,50.3,0.33,0,0
1486497011.10,50.3,0.33,0,0
1486497013.57,50.3,0.33,0,0
1486497016.05,50.3,0.33,0,0
1486497018.51,50.3,0.33,0,0
1486497020.99,50.3,0.33,0,0
1486497023.45,50.3,0.33,0,0
1486497025.93,50.3,0.33,0,0
1486497028.40,50.3,0.33,0,0
1486497030.86,50.3,0.32,0,0
1486497033.34,50.3,0.32,0,0
1486497035.80,50.3,0.32,0,0
1486497038.28,50.3,0.32,0,0
1486497040.75,50.3,0.33,0,0
1486497043.22,50.3,0.33,0,0
1486497045.69,50.3,0.33,0,0
1486497048.16,50.3,0.32,0,0
1486497050.63,50.3,0.32,0,0
1486497053.10,50.3,0.32,0,0
1486497055.57,50.3,0.32,0,0
1486497058.04,50.3,0.32,0,0
1486497060.51,50.3,0.32,0,0
1486497062.98,50.3,0.32,0,0
1486497065.45,50.3,0.33,0,0
1486497067.92,50.3,0.33,0,0
1486497070.40,50.3,0.34,0,0
1486497072.86,50.3,0.34,0,0
1486497075.34,50.3,0.35,0,0
1486497077.80,50.3,0.34,0,0
1486497080.27,50.3,0.34,0,0
1486497082.75,50.3,0.34,0,0
1486497085.21,50.3,0.34,0,0
1486497087.69,50.3,0.33,0,0
1486497090.15,50.3,0.33,0,0
1486497092.63,50.3,0.33,0,0
1486497095.09,50.3,0.33,0,0
1486497097.57,50.3,0.33,0,0
1486497100.04,50.3,0.34,0,0
1486497102.51,50.3,0.34,0,0
1486497104.98,50.3,0.34,0,0
1486497107.44,50.3,0.34,0,0
1486497109.92,50.3,0.35,0,0
1486497112.39,50.3,0.35,0,0
1486497114.86,50.3,0.36,0,0
1486497117.33,50.3,0.36,0,0
1486497119.80,50.3,0.36,0,0
1486497122.27,50.3,0.36,0,0
1486497124.74,50.3,0.36,0,0
1486497127.21,50.3,0.36,0,0
1486497129.68,50.3,0.35,0,0
1486497132.15,50.3,0.35,0,0
1486497134.62,50.3,0.34,0,0
1486497137.09,50.3,0.34,0,0
1486497139.56,50.3,0.34,0,0
1486497142.03,50.3,0.34,0,0
1486497144.50,50.3,0.34,0,0
1486497146.98,50.3,0.34,0,0
1486497149.44,50.3,0.34,0,0
1486497151.92,50.3,0.34,0,0
1486497154.38,50.3,0.34,0,0
1486497156.85,50.3,0.34,0,0
1486497159.33,50.3,0.34,0,0
1486497161.79,50.3,0.34,0,0
1486497164.27,50.3,0.34,0,0
1486497166.73,50.4,0.34,0,0
1486497169.21,50.4,0.34,0,0
1486497171.68,50.4,0.34,0,0
1486497174.15,50.4,0.34,0,0
1486497176.62,50.4,0.35,0,0
1486497179.08,50.4,0.35,0,0
1486497181.56,50.4,0.35,0,0
1486497184.03,50.4,0.34,0,0
1486497186.50,50.4,0.34,0,0
1486497188.97,50.4,0.34,0,0
1486497191.44,50.4,0.34,0,0
1486497193.91,50.4,0.34,0,0
1486497196.38,50.4,0.34,0,0
1486497198.85,50.4,0.34,0,0
1486497201.32,50.4,0.33,0,0
1486497203.79,50.4,0.33,0,0
1486497206.26,50.4,0.33,0,0
1486497208.73,50.4,0.33,0,0
1486497211.20,50.4,0.33,0,0
1486497213.67,50.4,0.33,0,0
1486497216.14,50.4,0.33,0,0
1486497218.62,50.4,0.33,0,0
1486497221.08,50.4,0.33,0,0
1486497223.56,50.4,0.33,0,0
1486497226.02,50.4,0.34,0,0
1486497228.49,50.4,0.34,0,0
1486497230.97,50.4,0.33,0,0
1486497233.43,50.4,0.33,0,0
1486497235.91,50.4,0.33,0,0
1486497238.37,50.4,0.33,0,0
1486497240.85,50.4,0.32,0,0
1486497243.31,50.4,0.32,0,0
1486497245.79,50.4,0.32,0,0
1486497248.26,50.4,0.31,0,0
1486497250.73,50.4,0.31,0,0
1486497253.20,50.4,0.31,0,0
1486497255.66,50.4,0.31,0,0
1486497258.14,50.4,0.31,0,0
1486497260.61,50.4,0.31,0,0
1486497263.08,50.3,0.31,0,0
1486497265.55,50.3,0.31,0,0
1486497268.02,50.3,0.32,0,0
1486497270.49,50.3,0.32,0,0
1486497272.96,50.3,0.33,0,0
1486497275.43,50.4,0.33,0,0
1486497277.90,50.4,0.32,0,0
1486497280.37,50.4,0.32,0,0
1486497282.84,50.4,0.33,0,0
1486497285.43,50.4,0.33,0,0
1486497287.88,50.4,0.32,0,0
1486497290.36,50.4,0.32,0,0
1486497292.82,50.4,0.32,0,0
1486497295.30,50.4,0.32,0,0
1486497297.76,50.4,0.32,0,0
1486497300.24,50.4,0.32,0,0
1486497302.70,50.4,0.32,0,0
1486497305.18,50.4,0.32,0,0
1486497307.65,50.4,0.32,0,0
1486497310.11,50.4,0.32,0,0
1486497312.59,50.4,0.32,0,0
1486497315.05,50.4,0.32,0,0
1486497317.53,50.4,0.32,0,0
1486497320.00,50.4,0.32,0,0
1486497322.47,50.4,0.32,0,0
1486497324.94,50.4,0.32,0,0
1486497327.41,50.4,0.32,0,0
1486497329.88,50.4,0.32,0,0
1486497332.35,50.4,0.32,0,0
1486497334.82,50.4,0.32,0,0
1486497337.29,50.4,0.32,0,0
1486497339.76,50.4,0.32,0,0
1486497342.23,50.4,0.32,0,0
1486497344.70,50.4,0.32,0,0
1486497347.17,50.4,0.32,0,0
1486497349.65,50.4,0.32,0,0
1486497352.11,50.4,0.32,0,0
1486497354.59,50.4,0.32,0,0
1486497357.05,50.4,0.31,0,0
1486497359.52,50.4,0.31,0,0
1486497361.99,50.4,0.31,0,0
1486497364.46,50.4,0.3,0,0
1486497366.94,50.4,0.3,0,0
1486497369.40,50.4,0.3,0,0
1486497371.88,50.4,0.3,0,0
1486497374.34,50.4,0.3,0,0
1486497376.82,50.4,0.3,0,0
1486497379.28,50.4,0.3,0,0
1486497381.75,50.4,0.3,0,0
1486497384.23,50.4,0.31,0,0
1486497386.69,50.4,0.31,0,0
1486497389.17,50.4,0.31,0,0
1486497391.64,50.4,0.31,0,0
1486497394.11,50.4,0.31,0,0
1486497396.58,50.4,0.31,0,0
1486497399.05,50.4,0.32,0,0
1486497401.52,50.4,0.32,0,0
1486497403.99,50.4,0.32,0,0
1486497406.46,50.4,0.32,0,0
1486497408.93,50.4,0.33,0,0
1486497411.40,50.4,0.33,0,0
1486497413.87,50.4,0.33,0,0
1486497416.34,50.4,0.33,0,0
1486497418.81,50.4,0.33,0,0
1486497421.29,50.4,0.32,0,0
1486497423.75,50.4,0.32,0,0
